Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain
0.15543070316916982,1.265393478746664,-0.44481385394098893,0.02897213003946187,0.8947142984254626,1
0.7232252686826987,-0.89507373752392,-0.684142896896519,-1.5340737079466948,-1.0745703215043332,0
0.3395466185640659,0.9385988234133076,-1.4767307276936492,-1.195246333460245,-0.3506625345338705,0
0.14201761047516503,0.5022700678206945,-0.49413828262776144,0.6043551711534716,-1.5689236530524273,1
-0.27170116107868625,1.6295994636551678,-0.9105707340941267,-0.06805787083094438,-1.6584064081489533,0
0.4867398334478841,-0.8084826788722709,0.9261366933525731,0.34715381769656073,1.7544436150670335,0
-0.2241537124370102,-1.1802890913115265,-1.3278208168622225,-0.1315574819167959,-0.0068624752218538875,0
1.3258561221186678,-0.6264739295705776,-1.216895551291217,1.4731250745530091,-0.4095900045541491,0
1.5711958864607667,-0.8165097432195415,-0.7502905005540473,1.1287719957337876,-1.019210013213351,0
-0.4089379080518818,0.933859669760822,-0.7173565492807896,1.6607440051092535,1.0989842155568257,1
0.9844202390729835,0.8506225912101346,1.2146824360966486,1.5202378883716945,0.7473286810830185,0
0.08745411281074572,0.6280891679868912,1.024269706207486,0.7971790923454324,-1.6938756011221794,1
0.22106095498459258,-0.9623978315891264,0.28835642990956667,-1.5250416421582864,0.9743040931717433,0
1.44128679386497,1.3021758527919987,-0.7154121506532887,1.7258506314453925,-1.3127985160008264,0
-1.475090895476993,1.6346712784027693,-0.6105883523906909,-0.0798918996723544,1.5893089832044986,0
-1.4201691361966353,0.14361931868801087,0.33536202280742716,-1.4959640117485107,-0.5457901858334737,0
-1.6485174441734751,0.5568210667470306,0.8463300092466316,1.6994798077926114,-0.13545405808804117,1
1.1239828480672247,0.03515419471737575,-0.3848818361952684,0.2534429005110086,-1.6820033311608824,0
0.938115447115068,-0.7266922787801514,0.049312671767249655,-0.12905402494077686,1.158612166971409,0
1.2515923820010795,-0.7176052899530386,1.3590916611959791,-1.637486870296284,-0.6309583019631883,0
1.6222351292125492,-0.6219144252090375,0.5346040688709667,-0.23415606371088968,0.2297372801172862,0
1.0097887972249477,-1.051970299561847,0.1392499776691409,-1.0760287773030177,1.5129321114386598,0
-0.1426164432002339,1.4429313667166836,-1.467653732757997,0.7636975754219575,-1.1577017600838775,1
0.9462118752472157,1.290216043587902,-1.104996345795701,-1.6784334454618817,1.307459542250703,0
-1.3138794790300825,-0.10186781884692865,-1.0185603493740032,0.12519933142114634,0.03488389385787068,0
0.4663553318804624,-0.4330411899405889,0.4424018633132066,-1.5553130243870976,1.5054974498091598,0
-1.2282922965958414,1.5732939324226793,-1.3399871117509599,0.7495513486105723,1.1515483842224992,1
1.506375179109036,-0.9413657962048273,-1.613791206723967,1.567586238995325,-0.16361278716029073,0
0.063406032803423,0.22058535066464058,-0.46706505328069087,-1.5566719086586474,-1.3917375601425395,0
-0.30239128999160675,-1.5303799054158065,0.773629544907913,-1.3514205387283302,-1.5945863303359442,0
-0.8146624570362282,-1.0507345814851776,0.68500135382586,0.06529432763116483,1.3313835903190312,0
0.9247271287856151,0.3977189700885761,1.0290686580763377,1.6687035588902401,-0.05508963862973823,0
-0.1608029412273459,0.6017699861004565,0.6953796857676996,-0.29234982200066917,0.6015288842442252,0
0.22238982720867612,0.3169110704466582,0.4082698645652855,0.4086642650347808,1.3570978433832872,1
-1.6533928485935785,1.3295243313550515,-0.031667721453007044,0.9103607954386573,-0.6431236946895335,1
0.3903010330552309,1.7639073636893712,-0.9925817059116974,1.4813851758357004,1.406028264245958,0
0.3713953232615312,0.9585221897760723,0.25344624366268964,-1.0975077630711447,-1.6038250114991006,0
0.38790700788806365,-0.08975450861604845,0.4890399771172438,1.4247381443475766,-0.7288654828803804,0
1.5032326131852192,1.2043825431855295,-1.2858942086444145,0.44593180228407325,1.114841201855355,0
0.6093459187991792,-1.2991982602924097,0.2416773452850772,1.0613144153056868,1.2585475278376042,0
-0.4906166935249901,0.6757568393781922,-1.375854050083652,-0.6904004452643234,1.5761451181544284,0
-0.22604865179611158,0.09706657018941973,0.1791404480801351,0.012088757140851183,-0.6488357631335705,0
0.6633041141798388,-1.0968251722428966,-1.164161764926276,-0.9878047250991115,1.0055348579990366,0
-1.5119844220587109,1.692079868272473,-1.3022626127830566,1.2295898173909787,1.7158335392316706,1
0.5579722227185248,-0.534139129344808,-1.322727494670444,-1.002847675045876,0.1276760601577005,0
0.5711833957162373,0.43770509438132227,1.4386609303131523,0.17771487848166406,-0.8236069643347854,0
-0.9995400199262067,1.3610769083467602,0.35567308052038277,-0.27017576280361805,-1.5642016090739,0
-1.2775276018785022,0.05619461617306492,-0.8484071104958697,-1.5351418574659221,0.934182413992839,0
-0.6410479422260289,-1.317617022460611,-1.4668701695557766,-0.28997694084993714,-1.217941767702929,0
-0.476273465367295,1.1510666992483898,0.14143467747250302,0.9884727970110952,-0.3578750361110964,1
0.22840584708628245,-0.4822942401874251,-1.2130128799331377,0.11110749412851814,-0.6271116098344589,0
-0.2206921810088733,1.7276338043469022,0.9796932543915579,-0.6586609808894586,-0.2541941773904035,0
1.6555279244098284,1.379431339347593,0.002757904726661858,-0.1757297722572468,1.4415128328265725,0
-1.3692666435538259,1.2728524814860516,0.7998953224112638,0.9536762085600817,-0.22265773812274148,1
-1.0046789137010477,-0.4716300417623256,-0.3446388112621128,0.5892470942567489,1.4648965019120512,0
-1.1670126738698146,0.9349017967863786,0.7164017322275419,-1.3245667925276918,1.0927741058137137,0
0.5113599347911182,1.7390796704208649,0.6551181245256795,0.11905486185814718,-0.6995630752669965,0
-0.853103390251056,0.12507893943741683,0.22876498217521532,-1.0230551045492762,-0.5965664627235409,0
-0.12612818195821832,-0.06996447566777769,1.2127260875894859,1.654777822992931,-0.4171491757307829,0
-0.8833606194391255,-1.6701372440548312,0.3016384310718641,0.8312738803295929,0.400297652229046,0
-1.1749982189200907,0.7351689010520941,0.2865387870744027,-1.4272633625480595,0.6374697774921044,0
-1.340837541701055,1.2904947508779996,-0.64829364567728,-0.8529361139750226,1.6711121096636634,0
0.5223532133011963,-0.8533560536720337,1.5095395832386331,-1.4371376348217355,1.512638369664091,0
-1.2459372162004572,-0.6162863751947767,0.07553635512742982,-0.43439734616536746,0.42187593094816617,0
-1.0466362639584887,0.03510129250951679,-0.35852297901510116,1.1199656328547534,-1.5389766402192318,0
-0.45916071314744444,-1.4686909833694337,0.16033317893384258,-1.4761870510805277,0.1911213567654371,0
1.0843044409187454,-1.4070711221804009,-1.211493047055122,-1.1375508313833715,-0.29999021617218957,0
-1.3861375540369052,-0.24406811103704606,-0.7966123330943974,-0.7869409883496803,0.18928786199017358,0
1.1421558041216064,-0.8050709632106492,-0.6527968786891165,0.43788178651316445,-1.5599928929521323,0
-1.3895600633761063,-0.2969554491016264,0.06868137128430564,1.6419886426444317,1.7526906532286168,0
1.614867481437484,-0.12731620954243653,0.6928276800100145,1.120128804633434,-1.501815548881958,0
-0.11814094913973042,1.7037979534375896,-0.7202094456461139,-1.0153920328898396,-0.7539839572217357,0
1.6158968374881955,1.5914738248297087,-1.2442872364517688,0.7331789763278781,-1.4492414884003386,0
0.34665239607891646,-1.231331480158276,0.22115825263424022,0.2053993809075014,0.1991067397749663,0
0.8053838650333077,1.3750824753038962,1.2435617019019098,-0.017011127467456883,-0.47963879530417486,0
-1.583780173224564,-1.4401779996565542,-0.266753831080654,1.4142968927013957,-0.3982364457916189,0
-0.7523756718087086,0.05951598571700186,-0.06762169423432393,0.3144137029645883,1.0364987691968885,0
-1.30731976545986,-1.1464934372572897,-0.7132670869758313,-1.2342203214183038,1.4346527467180228,0
-0.706873047620047,-0.4378103697758643,1.0850067935995495,-1.1388882119812958,-1.1248566193606364,0
-1.312332515746816,0.8865192168607546,-1.296547601547324,1.4609619919185315,-0.7321544297056545,1
-0.6323290229089557,-0.23215725762463174,-1.1220455162888474,-1.4299957578533886,-0.06048477964977001,0
-0.30375277999260164,1.109707559152637,1.746426426064291,-1.2318010169305715,-1.3079489298775757,0
-1.498599642026181,0.8004715138963913,0.6468172511368846,0.5375936541995908,-0.35927738136112,1
0.6456976201294248,1.586490243597634,0.18251673215703343,-0.9349899632763135,-0.6520362693390622,0
0.21613603236628348,0.15256706214958343,1.0375044628232981,1.1316925149767185,1.4969007178252802,0
-0.8118166603939242,1.092854388845747,1.7357876544707018,-0.2767242302500269,-1.011021691494394,0
0.06818292802246713,-0.5886294146436006,-1.0535734073773124,-0.04870382987091779,0.8009185400207053,0
-1.3969243663974689,-0.5084964929754417,1.0246482467219824,-1.263658227604365,-0.950843773204388,0
0.24802806054167773,-0.3163471395775095,-0.5300101024349533,-1.6087266998266565,0.46966947421975663,0
1.4539123612106541,-0.2798387862795284,0.8164506704063872,0.902059545437264,0.31828892572038625,0
-0.6303299423109755,-1.359315913801504,0.7348714857872635,-1.4513421624309288,-0.10903290958536262,0
0.5601688707777515,0.09973717842711216,1.740797338100572,0.49310232787108405,1.1326629376901456,0
-1.267727749692333,-1.381946649337965,-1.3269772617911766,0.14063954793863173,-0.9271873897690689,0
0.7271083925878329,1.4002610475823785,-1.7067786852783626,0.07524571319197774,-0.0447059531208479,0
-0.7298546744321377,-1.5046032306673092,0.8737315902434493,-0.6762171151392722,1.7064295480938898,0
-1.0923360231023131,-0.14377828646415586,0.25423827035112223,0.8910434177610437,-1.0639655488585564,0
0.28408838021199867,-0.722705230733389,0.6767813827608165,-0.329589495489376,0.19155411435350833,0
-1.6488957486823952,-1.178213246329866,0.8935980426584278,-1.185984710945205,-0.68317464695625,0
1.1114246579314542,1.028606751041784,-0.00625068783767072,-1.5129776047809502,-1.2700778736228628,0
-1.7014928589713507,0.786846368080155,-0.48027123793536036,-0.5290090795806157,1.2529061152722945,0
0.595682191103002,-1.2095156711101143,0.9519139636293187,0.38284462974390027,0.3033411155092087,0
-0.7960550644179442,0.49855276137816057,-0.3986143735893227,-0.9487801195742319,0.30732922802732887,0
0.791495597401007,1.0591967499492885,0.43909334447839665,0.8435669947205204,0.19121536152398544,0
1.5661647991930707,0.9917503414722902,1.3776856787194256,-1.3320449226090603,-1.0597836657700404,0
-0.8685918891798741,-1.3978184108965326,-1.1659870091841509,-0.08454184802639875,0.27198290473454045,0
0.24874759496264964,0.6836232904688689,-1.6833124194447477,0.13779862988725824,-1.3824564878354026,1
0.3029573080576131,0.790676126150032,-0.8255737258539237,1.1142217642272838,0.6672114097205339,1
0.23541945278023096,1.3034370672801028,1.0456855768489,-1.3003734540461862,-1.5208863030631496,0
-0.95620161905052,0.06095056052878621,0.24748546940152039,-1.6996988547924363,-1.043549299247596,0
1.5339502952346706,-0.10378129454308103,1.5602549044253708,0.1275142155050766,-0.6793196821385629,0
-0.19160259889505796,1.664651800410212,0.18189966421141157,-1.18780321752849,-0.7323129333554677,0
1.1710402810189398,1.0730807502388329,-0.7943416034948172,0.2579647816557283,1.1160056289803826,0
0.6696110953668596,0.23879179570423723,0.9363733601022644,-1.5924504670973194,-0.7017390492809604,0
-0.70244758899605,-0.5615779199866135,0.5614575541458204,-0.02028356804843138,-1.4428840882539387,0
1.0597485064388854,1.2440418514676814,1.1260135729166845,-0.36349907113098684,-1.463598056897823,0
-0.36435335018819864,-0.12363181654841213,0.5976153707323854,-1.1688374674800233,-1.1813057215213811,0
1.2894430484287103,-1.3963953256626,-0.1500693134918522,-0.09868299066649423,-0.33274425643564165,0
0.26620550476508964,-0.12549882288290717,-0.7552311210581736,-0.06666706256888004,-1.0169839401662508,0
1.2916004509551458,1.3378292135585546,-1.5217169417991567,-1.472320322960468,-0.8845296644940136,0
0.6459005771219194,-0.148733481121853,-0.6484557961217177,0.6193118308139267,-1.061490823141775,0
0.7575740202005579,-1.671248336551949,-1.554046856295935,1.4325477951463883,-0.6636587346319873,0
-0.006636468094094235,0.4238877805793829,-0.22593480314230843,0.4013482617402667,0.050899125087871616,1
1.5453304372018546,1.772415053861835,-0.932705904482292,0.44856613986351096,1.6680518739987062,0
0.48024230481615754,1.14583706964309,0.720986702030492,0.864854224486894,1.0462848539998093,0
-0.27101776616321166,0.4440716650455641,-0.9521598925106237,1.5093772129438665,-1.101201155560281,1
